Timestamp (us),W,X,Y,Z
0,0.641913,-0.267172,0.391557,0.602702
8333,0.642411,-0.266277,0.390645,0.603159
16666,0.642229,-0.266485,0.390806,0.603157
24999,0.641877,-0.266275,0.391559,0.603136
33332,0.641450,-0.267321,0.392449,0.602549
41665,0.641557,-0.267388,0.392350,0.602470
49998,0.641563,-0.267520,0.392110,0.602561
58331,0.641669,-0.267347,0.391907,0.602658
66664,0.642071,-0.267012,0.391339,0.602746
74997,0.641809,-0.267645,0.391595,0.602579
83330,0.641325,-0.268235,0.392387,0.602316
91663,0.641507,-0.267781,0.392378,0.602330
99996,0.641382,-0.267744,0.392436,0.602442
108329,0.641920,-0.267023,0.391673,0.602685
116662,0.641576,-0.267867,0.392295,0.602272
124995,0.641387,-0.268323,0.392663,0.602031
133328,0.641902,-0.267307,0.391929,0.602412
141661,0.641642,-0.267999,0.392428,0.602057
149994,0.641590,-0.268230,0.392605,0.601894
158327,0.641916,-0.267434,0.391907,0.602355
166660,0.641496,-0.268294,0.392669,0.601924
174993,0.642200,-0.267570,0.391373,0.602339
183326,0.642032,-0.267578,0.391751,0.602270
191659,0.641463,-0.268852,0.392493,0.601825
199992,0.641523,-0.268591,0.392441,0.601911
208325,0.641392,-0.269054,0.392862,0.601569
216658,0.641571,-0.269640,0.392351,0.601450
224991,0.641772,-0.269934,0.392100,0.601267
233324,0.642543,-0.268542,0.391087,0.601727
241657,0.642397,-0.268923,0.391474,0.601461
249990,0.641963,-0.269997,0.392246,0.600939
258323,0.641816,-0.270363,0.392307,0.600891
266656,0.641495,-0.270709,0.392736,0.600799
274989,0.641528,-0.270712,0.392550,0.600884
283322,0.641272,-0.270746,0.392769,0.600999
291655,0.641786,-0.270189,0.391927,0.601250
299988,0.642073,-0.269096,0.391369,0.601797
308321,0.641533,-0.269812,0.391936,0.601683
316654,0.642396,-0.268857,0.390302,0.602252
324987,0.642384,-0.269086,0.389870,0.602443
333320,0.641788,-0.270047,0.390574,0.602192
341653,0.641705,-0.270096,0.390475,0.602322
349986,0.641854,-0.269748,0.390105,0.602559
358319,0.641452,-0.269440,0.390967,0.602567
366652,0.642035,-0.268637,0.390272,0.602754
374985,0.641971,-0.268313,0.390485,0.602829
383318,0.641948,-0.267822,0.390806,0.602864
391651,0.641641,-0.268118,0.390913,0.602990
399984,0.641880,-0.268232,0.390573,0.602904
408317,0.641861,-0.267893,0.390545,0.603094
416650,0.641632,-0.268362,0.390877,0.602914
