Timestamp (us),W,X,Y,Z
0,0.715984,0.023300,0.015194,0.697562
8333,0.715985,0.023312,0.015245,0.697560
16666,0.715989,0.023323,0.015274,0.697555
24999,0.715988,0.023331,0.015283,0.697555
33332,0.715995,0.023337,0.015295,0.697547
41665,0.716002,0.023365,0.015361,0.697538
49998,0.716005,0.023346,0.015374,0.697535
58331,0.716008,0.023355,0.015409,0.697531
66664,0.716007,0.023359,0.015430,0.697531
74997,0.716017,0.023332,0.015439,0.697522
83330,0.716025,0.023328,0.015471,0.697514
91663,0.716047,0.023316,0.015482,0.697491
99996,0.716044,0.023292,0.015468,0.697495
108329,0.716041,0.023298,0.015434,0.697499
116662,0.716048,0.023278,0.015408,0.697492
124995,0.716044,0.023303,0.015362,0.697497
133328,0.716042,0.023289,0.015339,0.697500
141661,0.716050,0.023208,0.015293,0.697496
149994,0.716045,0.023176,0.015232,0.697503
158327,0.716047,0.023122,0.015171,0.697504
166660,0.716030,0.023118,0.015117,0.697523
174993,0.716024,0.023080,0.015072,0.697531
183326,0.716025,0.023077,0.015025,0.697531
191659,0.716024,0.023039,0.015026,0.697534
199992,0.716000,0.023055,0.014996,0.697559
208325,0.716005,0.023038,0.015011,0.697554
216658,0.716001,0.023050,0.015030,0.697557
224991,0.715993,0.023100,0.015010,0.697564
233324,0.715976,0.023107,0.015021,0.697580
241657,0.715958,0.023139,0.015081,0.697597
249990,0.715949,0.023168,0.015088,0.697605
258323,0.715941,0.023178,0.015121,0.697613
266656,0.715903,0.023208,0.015122,0.697650
274989,0.715901,0.023234,0.015157,0.697651
283322,0.715905,0.023246,0.015213,0.697645
291655,0.715889,0.023233,0.015245,0.697661
299988,0.715883,0.023238,0.015294,0.697666
308321,0.715863,0.023286,0.015324,0.697684
316654,0.715867,0.023310,0.015355,0.697678
324987,0.715877,0.023334,0.015423,0.697666
333320,0.715869,0.023376,0.015473,0.697672
341653,0.715875,0.023395,0.015561,0.697663
349986,0.715878,0.023418,0.015596,0.697659
358319,0.715874,0.023485,0.015657,0.697659
366652,0.715876,0.023500,0.015723,0.697655
374985,0.715885,0.023530,0.015717,0.697645
383318,0.715899,0.023562,0.015748,0.697628
391651,0.715899,0.023589,0.015768,0.697627
399984,0.715895,0.023601,0.015784,0.697631
408317,0.715906,0.023575,0.015805,0.697620
416650,0.715914,0.023564,0.015820,0.697611
424983,0.715939,0.023521,0.015860,0.697587
433316,0.715956,0.023525,0.015869,0.697568
441649,0.715987,0.023456,0.015834,0.697540
449982,0.716007,0.023504,0.015830,0.697518
458315,0.716042,0.023500,0.015874,0.697481
466648,0.716057,0.023499,0.015898,0.697465
474981,0.716082,0.023514,0.015938,0.697438
483314,0.716092,0.023539,0.015910,0.697427
491647,0.716121,0.023560,0.015937,0.697396
499980,0.716149,0.023549,0.015977,0.697367
508313,0.716196,0.023616,0.016020,0.697315
516646,0.716222,0.023610,0.016064,0.697288
524979,0.716249,0.023635,0.016087,0.697259
533312,0.716276,0.023664,0.016099,0.697230
541645,0.716314,0.023697,0.016143,0.697189
549978,0.716347,0.023721,0.016184,0.697153
558311,0.716389,0.023685,0.016183,0.697111
566644,0.716402,0.023663,0.016169,0.697099
574977,0.716424,0.023686,0.016168,0.697076
583310,0.716452,0.023695,0.016166,0.697047
591643,0.716478,0.023717,0.016112,0.697021
